id,landmark_id
oxford_003382,12
oxford_002260,12
oxford_003268,12
oxford_001754,12
oxford_000518,12
oxford_003510,12
oxford_001484,12
oxford_000098,12
oxford_003033,12
oxford_002417,12
oxford_002554,12
oxford_002811,12
oxford_002338,12
oxford_003319,12
oxford_001118,12
oxford_003330,12
oxford_002309,12
oxford_002538,12
oxford_002800,12
oxford_000074,12
oxford_001707,12
oxford_000220,12
oxford_001696,12
oxford_001216,12
oxford_003144,12
oxford_001285,12
oxford_003480,12
oxford_002920,12
oxford_000859,12
oxford_001728,12
oxford_002405,12
oxford_001722,12
oxford_001756,12
oxford_000109,12
oxford_001956,12
oxford_000718,12
oxford_001905,12
oxford_000573,12
oxford_002555,12
oxford_002679,12
oxford_001365,12
oxford_001868,12
oxford_003347,12
oxford_002470,12
oxford_002579,12
oxford_002745,12
oxford_003064,12
oxford_002359,12
oxford_000280,12
oxford_001131,12
oxford_001483,12
oxford_000729,12
oxford_000236,12
oxford_000707,12
oxford_002670,12
oxford_000132,12
oxford_000499,12
oxford_001122,12
oxford_000985,12
oxford_001770,12
oxford_003477,12
oxford_001631,12
oxford_000960,12
oxford_000905,12
oxford_000138,12
oxford_001992,12
oxford_000945,12
oxford_001709,12
oxford_002041,12
oxford_000825,12
oxford_003068,12
oxford_002375,12
oxford_000769,12
oxford_001760,12
oxford_002100,12
oxford_000774,12
oxford_001834,12
oxford_001443,12
oxford_000032,12
oxford_003373,12
oxford_002205,12
oxford_003521,12
oxford_003228,12
oxford_001877,12
oxford_003520,12
oxford_002694,12
oxford_003032,12
oxford_002744,12
oxford_003403,12
oxford_002597,12
oxford_001778,12
oxford_001041,12
oxford_002903,12
oxford_001350,12
oxford_002985,12
oxford_002327,12
oxford_000733,12
oxford_002376,12
oxford_000342,12
oxford_000695,12
oxford_001516,12
oxford_000332,12
oxford_000693,12
oxford_002294,12
oxford_001692,12
oxford_001270,12
oxford_002966,12
oxford_002295,12
oxford_000545,12
oxford_000238,12
oxford_000730,12
oxford_001192,12
oxford_001665,12
oxford_003037,12
oxford_001542,12
oxford_000480,12
oxford_001045,12
oxford_000144,12
oxford_000401,12
oxford_003568,12
oxford_001528,12
oxford_002601,12
oxford_001520,12
oxford_003105,12
oxford_000023,12
oxford_000742,12
oxford_003506,12
oxford_001052,12
oxford_001710,12
oxford_001152,12
oxford_001508,12
oxford_000196,12
oxford_000984,12
oxford_003127,12
oxford_002955,12
oxford_003627,12
oxford_003587,12
oxford_001082,12
oxford_001675,12
oxford_000940,12
oxford_000358,12
oxford_000583,12
oxford_003188,12
oxford_002409,12
oxford_002121,12
oxford_000533,12
oxford_003478,12
oxford_002272,12
oxford_003267,12
oxford_000056,12
oxford_000404,12
oxford_002415,12
oxford_000383,12
oxford_002049,12
oxford_001940,12
oxford_002010,12
oxford_001436,12
oxford_000170,12
oxford_003385,12
oxford_000309,12
oxford_002255,12
oxford_001274,12
oxford_000041,12
oxford_001240,12
oxford_002173,12
oxford_002107,12
oxford_000646,12
oxford_000239,12
oxford_003672,12
oxford_002197,12
oxford_000709,12
oxford_000110,12
oxford_000305,12
oxford_000496,12
oxford_002789,12
oxford_002815,12
oxford_001056,12
oxford_000247,12
oxford_001257,12
oxford_003016,12
oxford_000919,12
oxford_000983,12
oxford_003006,12
oxford_000752,12
oxford_001607,12
oxford_001108,12
oxford_003055,12
oxford_002802,12
oxford_002307,12
oxford_001343,12
oxford_002715,12
oxford_001064,12
oxford_001101,12
oxford_003156,12
oxford_002083,12
oxford_002530,12
oxford_000809,12
oxford_003298,12
oxford_002719,12
oxford_000897,12
oxford_000540,12
oxford_000633,12
oxford_002077,12
oxford_000135,12
oxford_000903,12
oxford_002629,12
oxford_003565,12
oxford_000773,12
oxford_002922,12
oxford_000669,12
oxford_001150,12
oxford_002787,12
oxford_000745,12
oxford_000579,12
oxford_002510,12
oxford_000728,12
oxford_000685,12
oxford_000967,12
oxford_001173,12
oxford_002150,12
oxford_002818,12
oxford_003482,12
oxford_000705,12
oxford_000374,12
oxford_003553,12
oxford_000947,12
oxford_000585,12
oxford_003131,12
oxford_000601,12
oxford_001203,12
oxford_002592,12
oxford_003331,12
oxford_000873,12
oxford_001058,12
oxford_003389,12
oxford_002762,12
oxford_003164,12
oxford_000624,12
oxford_001480,12
oxford_001828,12
oxford_003180,12
oxford_002885,12
oxford_000568,12
oxford_003474,12
oxford_003632,12
oxford_002277,12
oxford_001523,12
oxford_002416,12
oxford_000357,12
oxford_000734,12
oxford_001215,12
oxford_001228,12
oxford_003595,12
oxford_000125,12
oxford_000910,12
oxford_002804,12
oxford_002821,12
oxford_001931,12
oxford_000119,12
oxford_002723,12
oxford_002572,12
oxford_001080,12
oxford_000019,12
oxford_003358,12
oxford_001115,12
oxford_000656,12
oxford_001406,12
oxford_003346,12
oxford_001531,12
oxford_003039,12
oxford_000935,12
oxford_003464,12
oxford_002007,12
oxford_003190,12
oxford_002710,12
oxford_003112,12
oxford_001979,12
oxford_000068,12
oxford_000050,12
oxford_000175,12
oxford_001913,12
oxford_001775,12
oxford_003560,12
oxford_001731,12
oxford_000898,12
oxford_002565,12
oxford_001557,12
oxford_002348,12
oxford_001453,12
oxford_001227,12
oxford_000266,12
oxford_002124,12
oxford_001894,12
oxford_001923,12
oxford_002145,12
oxford_001186,12
oxford_000968,12
oxford_000815,12
oxford_002070,12
oxford_000031,12
oxford_000805,12
oxford_001204,12
oxford_002991,12
oxford_003168,12
oxford_003269,12
oxford_001900,12
oxford_003142,12
oxford_001344,12
oxford_000637,12
oxford_000378,12
oxford_000107,12
oxford_001832,12
oxford_001308,12
oxford_003079,12
oxford_000014,12
oxford_002583,12
oxford_001971,12
oxford_003579,12
oxford_002317,12
oxford_000986,12
oxford_002667,12
oxford_000686,12
oxford_003031,12
oxford_002471,12
oxford_001499,12
oxford_000158,12
oxford_003230,12
oxford_002625,12
oxford_001614,12
oxford_000930,12
oxford_001865,12
oxford_001638,12
oxford_002166,12
oxford_002728,12
oxford_000301,12
oxford_000558,12
oxford_002672,12
oxford_002243,12
oxford_002816,12
oxford_002396,12
oxford_002803,12
oxford_001190,12
oxford_003135,12
oxford_001771,12
oxford_002181,12
oxford_001189,12
oxford_001264,12
oxford_000926,12
oxford_003623,12
oxford_002494,12
oxford_003449,12
oxford_002400,12
oxford_002819,12
oxford_001478,12
oxford_001218,12
oxford_003060,12
oxford_003681,12
oxford_000759,12
oxford_000874,12
oxford_002595,12
oxford_002627,12
oxford_003067,12
oxford_000883,12
oxford_001970,12
oxford_003286,12
oxford_002992,12
oxford_000281,12
oxford_001214,12
oxford_003456,12
oxford_003293,12
oxford_001881,12
oxford_003012,12
oxford_002844,12
oxford_001783,12
oxford_003299,12
oxford_003059,12
oxford_002674,12
oxford_001890,12
oxford_003624,12
oxford_003270,12
oxford_002662,12
oxford_001987,12
oxford_001105,12
oxford_003297,12
oxford_001397,12
oxford_002346,12
oxford_000296,12
oxford_002431,12
oxford_001356,12
oxford_002548,12
oxford_003204,12
oxford_001147,12
oxford_000331,12
oxford_002570,12
oxford_001494,12
oxford_002482,12
oxford_001859,12
oxford_002546,12
oxford_002043,12
oxford_001879,12
oxford_000704,12
oxford_000672,12
oxford_002896,12
oxford_000080,12
oxford_000155,12
oxford_001065,12
oxford_001079,12
oxford_000264,12
oxford_000386,12
oxford_002367,12
oxford_002326,12
oxford_001562,12
oxford_002354,12
oxford_002182,12
oxford_003633,12
oxford_003170,12
oxford_001465,12
oxford_002496,12
oxford_002704,12
oxford_003271,12
oxford_003615,12
oxford_002183,12
oxford_003580,12
oxford_000081,12
oxford_000334,12
oxford_000688,12
oxford_000987,12
oxford_001559,12
oxford_002580,12
oxford_000356,12
oxford_000582,12
oxford_002702,12
oxford_003090,12
oxford_001863,12
oxford_003343,12
oxford_002263,12
oxford_003306,12
oxford_003097,12
oxford_001059,12
oxford_003494,12
oxford_001193,12
oxford_001564,12
oxford_002547,12
oxford_001071,12
oxford_000222,12
oxford_000609,12
oxford_000941,12
oxford_000607,12
oxford_000208,12
oxford_001758,12
oxford_002128,12
oxford_003160,12
oxford_002155,12
oxford_003430,12
oxford_000681,12
oxford_001217,12
oxford_001427,12
oxford_002591,12
oxford_001697,12
oxford_002174,12
oxford_001440,12
oxford_002196,12
oxford_001447,12
oxford_001725,12
oxford_002134,12
oxford_001950,12
oxford_003104,12
oxford_002594,12
oxford_002944,12
oxford_002105,12
oxford_003108,12
oxford_001668,12
oxford_002890,12
oxford_001716,12
oxford_002167,12
oxford_000192,12
oxford_001747,12
oxford_000487,12
oxford_002473,12
oxford_000453,12
oxford_000781,12
oxford_000371,12
oxford_003056,12
oxford_001219,12
oxford_000869,12
oxford_001755,12
oxford_002192,12
oxford_000918,12
oxford_001411,12
oxford_000560,12
oxford_002507,12
oxford_000240,12
oxford_000375,12
oxford_001522,12
oxford_003457,12
oxford_002334,12
oxford_002683,12
oxford_003367,12
oxford_002357,12
oxford_002203,12
oxford_002075,12
oxford_000599,12
oxford_001751,12
oxford_002066,12
oxford_002577,12
oxford_000235,12
oxford_000627,12
oxford_003025,12
oxford_002259,12
oxford_002651,12
oxford_001752,12
oxford_003576,12
oxford_003266,12
oxford_001679,12
oxford_002200,12
oxford_003622,12
oxford_000095,12
oxford_002361,12
oxford_000865,12
oxford_000638,12
oxford_001833,12
oxford_002623,12
oxford_001244,12
oxford_001069,12
oxford_000580,12
oxford_001435,12
oxford_000113,12
oxford_000405,12
oxford_001111,12
oxford_000623,12
oxford_002949,12
oxford_001965,12
oxford_001268,12
oxford_000626,12
oxford_001543,12
oxford_001503,12
oxford_002142,12
oxford_002959,12
oxford_000304,12
oxford_003023,12
oxford_000352,12
oxford_001139,12
oxford_001353,12
oxford_001233,12
oxford_002251,12
oxford_001757,12
oxford_001349,12
oxford_003094,12
oxford_000477,12
oxford_001396,12
oxford_001313,12
oxford_000162,12
oxford_002349,12
oxford_003078,12
oxford_000683,12
oxford_000944,12
oxford_001706,12
oxford_002895,12
oxford_000904,12
oxford_003096,12
oxford_001608,12
oxford_003015,12
oxford_000525,12
oxford_000751,12
oxford_002575,12
oxford_000017,12
oxford_001320,12
oxford_000039,12
oxford_002469,12
oxford_000338,12
oxford_001803,12
oxford_002301,12
oxford_000635,12
oxford_001047,12
oxford_002149,12
oxford_001210,12
oxford_000128,12
oxford_000760,12
oxford_000765,12
oxford_001601,12
oxford_002556,12
oxford_003126,12
oxford_001383,12
oxford_001700,12
oxford_003063,12
oxford_001395,12
oxford_000440,12
oxford_001673,12
oxford_002275,12
oxford_001870,12
oxford_000521,12
oxford_002016,12
oxford_000377,12
oxford_001354,12
oxford_000814,12
oxford_003038,12
oxford_002402,12
oxford_000719,12
oxford_001413,12
oxford_003045,12
oxford_002690,12
oxford_001390,12
oxford_001434,12
oxford_001322,12
oxford_003542,12
oxford_003597,12
oxford_002325,12
oxford_001645,12
oxford_002956,12
oxford_002282,12
oxford_002880,12
oxford_000179,12
oxford_003034,12
oxford_000308,12
oxford_002337,12
oxford_002952,12
oxford_002869,12
oxford_001048,12
oxford_000735,12
oxford_000476,12
oxford_000933,12
oxford_002411,12
oxford_001276,12
oxford_002906,12
oxford_001277,12
oxford_003531,12
oxford_001008,12
oxford_003294,12
oxford_003393,12
oxford_002957,12
oxford_000575,12
oxford_000072,12
oxford_001114,12
oxford_000486,12
oxford_000190,12
oxford_001727,12
oxford_000900,12
oxford_000379,12
oxford_001265,12
oxford_002360,12
oxford_002368,12
oxford_000410,12
oxford_000406,12
oxford_003042,12
oxford_000565,12
oxford_001951,12
oxford_000684,12
oxford_000020,12
oxford_001439,12
oxford_002373,12
oxford_001221,12
oxford_000407,12
oxford_002893,12
oxford_003577,12
oxford_001461,12
oxford_003326,12
oxford_003594,12
oxford_002162,12
oxford_001866,12
oxford_003022,12
oxford_002771,12
oxford_001450,12
oxford_001063,12
oxford_001252,12
oxford_002157,12
oxford_002537,12
oxford_001307,12
oxford_003532,12
oxford_003073,12
oxford_002947,12
oxford_001977,12
oxford_000409,12
oxford_002050,12
oxford_001305,12
oxford_001674,12
oxford_000065,12
oxford_002733,12
oxford_000167,12
oxford_001241,12
oxford_003513,12
oxford_000946,12
oxford_002278,12
oxford_003467,12
oxford_003428,12
oxford_000012,12
oxford_003578,12
oxford_000896,12
oxford_002036,12
oxford_001392,12
oxford_001960,12
oxford_003138,12
oxford_000657,12
oxford_002801,12
oxford_002264,12
oxford_001195,12
oxford_002971,12
oxford_001431,12
oxford_000574,12
oxford_002905,12
oxford_002414,12
oxford_003030,12
oxford_001949,12
oxford_000812,12
oxford_000824,12
oxford_001583,12
oxford_000460,12
oxford_002130,12
oxford_002506,12
oxford_003036,12
oxford_001639,12
oxford_003248,12
oxford_000673,12
oxford_001294,12
oxford_003420,12
oxford_001102,12
oxford_001281,12
oxford_001486,12
oxford_000018,12
oxford_002500,12
oxford_001902,12
oxford_001279,12
oxford_000543,12
oxford_003342,12
oxford_002139,12
oxford_001899,12
oxford_002505,12
oxford_000176,12
oxford_003570,12
oxford_001232,12
oxford_002462,12
oxford_000929,12
oxford_003465,12
oxford_003183,12
oxford_002887,12
oxford_000481,12
oxford_002179,12
oxford_001360,12
oxford_000976,12
oxford_002569,12
oxford_002084,12
oxford_003341,12
oxford_001263,12
oxford_001145,12
oxford_002472,12
oxford_003053,12
oxford_000478,12
oxford_002701,12
oxford_000298,12
oxford_000530,12
oxford_002924,12
oxford_002888,12
oxford_000936,12
oxford_002837,12
oxford_000106,12
oxford_002503,12
oxford_003540,12
oxford_002814,12
oxford_001930,12
oxford_000659,12
oxford_002684,12
oxford_000037,12
oxford_002283,12
oxford_003069,12
oxford_001876,12
oxford_002692,12
oxford_002015,12
oxford_001109,12
oxford_002553,12
oxford_001384,12
oxford_003202,12
oxford_001361,12
oxford_003253,12
oxford_000803,12
oxford_000013,12
oxford_001355,12
oxford_000770,12
oxford_000292,12
oxford_003041,12
oxford_001861,12
oxford_000461,12
oxford_001502,12
oxford_002032,12
oxford_000811,12
oxford_001512,12
oxford_001599,12
oxford_001107,12
oxford_002551,12
oxford_000884,12
oxford_000073,12
oxford_002730,12
oxford_001169,12
oxford_003351,12
oxford_000834,12
oxford_002531,12
oxford_002265,12
oxford_002088,12
oxford_001385,12
oxford_000503,12
oxford_001304,12
oxford_001889,12
oxford_002369,12
oxford_001309,12
oxford_003007,12
oxford_002347,12
oxford_003077,12
oxford_003366,12
oxford_000016,12
oxford_000009,12
oxford_000753,12
oxford_000868,12
oxford_002111,12
oxford_003194,12
oxford_002208,12
oxford_002624,12
oxford_003468,12
oxford_002422,12
oxford_000091,12
oxford_000227,12
oxford_001490,12
oxford_000422,12
oxford_001342,12
oxford_000754,12
oxford_002606,12
oxford_000949,12
oxford_003544,12
oxford_001779,12
oxford_001555,12
oxford_002501,12
oxford_000732,12
oxford_002044,12
oxford_001026,12
oxford_000823,12
oxford_003356,12
oxford_003303,12
oxford_001514,12
oxford_002156,12
oxford_001451,12
oxford_000539,12
oxford_000542,12
oxford_000677,12
oxford_003492,12
oxford_002886,12
oxford_003044,12
oxford_000737,12
oxford_000780,12
oxford_000849,12
oxford_000425,12
oxford_002860,12
oxford_002371,12
oxford_002778,12
oxford_003153,12
oxford_001225,12
oxford_001282,12
oxford_002559,12
oxford_002661,12
oxford_000586,12
oxford_002286,12
oxford_003614,12
oxford_001666,12
oxford_000990,12
oxford_002302,12
oxford_002316,12
oxford_001255,12
oxford_003567,12
oxford_001789,12
oxford_002364,12
oxford_001382,12
oxford_001961,12
oxford_001904,12
oxford_000836,12
oxford_001536,12
oxford_003008,12
oxford_000877,12
oxford_001404,12
oxford_001504,12
oxford_000209,12
oxford_001463,12
oxford_001410,12
oxford_002172,12
oxford_001259,12
oxford_002144,12
oxford_000856,12
oxford_001527,12
oxford_001251,12
oxford_002164,12
oxford_000203,12
oxford_002562,12
oxford_001969,12
oxford_000389,12
oxford_001103,12
oxford_000808,12
oxford_002461,12
oxford_002358,12
oxford_002198,12
oxford_002273,12
oxford_002517,12
oxford_000129,12
oxford_002120,12
oxford_003312,12
oxford_001096,12
oxford_000700,12
oxford_001769,12
oxford_003391,12
oxford_000400,12
oxford_000966,12
oxford_002031,12
oxford_002303,12
oxford_003455,12
oxford_001567,12
oxford_002377,12
oxford_003275,12
oxford_001582,12
oxford_000183,12
oxford_001806,12
oxford_002516,12
oxford_002892,12
oxford_001272,12
oxford_001672,12
oxford_003548,12
oxford_003273,12
oxford_003162,12
oxford_001612,12
oxford_001222,12
oxford_002045,12
oxford_001544,12
oxford_002476,12
oxford_003424,12
oxford_001046,12
oxford_000414,12
oxford_003529,12
oxford_000022,12
oxford_002978,12
oxford_003226,12
oxford_002980,12
oxford_001649,12
oxford_003537,12
oxford_002207,12
oxford_003566,12
oxford_002193,12
oxford_000605,12
oxford_001188,12
oxford_000590,12
oxford_000866,12
oxford_002786,12
oxford_002658,12
oxford_002533,12
oxford_000026,12
oxford_000076,12
oxford_000511,12
oxford_000403,12
oxford_002783,12
oxford_001175,12
oxford_001723,12
oxford_001231,12
oxford_000655,12
oxford_001862,12
oxford_000592,12
oxford_003559,12
oxford_000741,12
oxford_002889,12
oxford_002954,12
oxford_001724,12
oxford_002499,12
oxford_002331,12
oxford_003658,12
oxford_002320,12
oxford_002284,12
oxford_001882,12
oxford_001962,12
oxford_002596,12
oxford_000255,12
oxford_000570,12
oxford_003205,12
oxford_002951,12
oxford_002707,12
oxford_000858,12
oxford_002017,12
oxford_003543,12
oxford_000937,12
oxford_001964,12
oxford_002725,12
oxford_002977,12
oxford_000991,12
oxford_000710,12
oxford_001529,12
oxford_003569,12
oxford_001676,12
oxford_000658,12
oxford_001134,12
oxford_001311,12
oxford_002356,12
oxford_000201,12
oxford_001454,12
oxford_002724,12
oxford_001585,12
oxford_003304,12
oxford_001042,12
oxford_002968,12
oxford_000181,12
oxford_002014,12
oxford_003327,12
oxford_003161,12
oxford_001487,12
oxford_003325,12
oxford_002539,12
oxford_001087,12
oxford_002654,12
oxford_002948,12
oxford_000698,12
oxford_003058,12
oxford_002639,12
oxford_000078,12
oxford_000087,12
oxford_001746,12
oxford_000679,12
oxford_000589,12
oxford_003466,12
oxford_001119,12
oxford_000180,12
oxford_000327,12
oxford_002982,12
oxford_002103,12
oxford_002588,12
oxford_000402,12
oxford_002237,12
oxford_003657,12
oxford_002870,12
oxford_002106,12
oxford_001211,12
oxford_000504,12
oxford_002650,12
oxford_001407,12
oxford_003409,12
oxford_000581,12
oxford_000857,12
oxford_000457,12
oxford_000314,12
oxford_000740,12
oxford_001838,12
oxford_001110,12
oxford_002686,12
oxford_001761,12
oxford_002773,12
oxford_001269,12
oxford_001804,12
oxford_001312,12
oxford_003381,12
oxford_000388,12
oxford_003095,12
oxford_002689,12
oxford_001699,12
oxford_001485,12
oxford_000010,12
oxford_002682,12
oxford_001314,12
oxford_002362,12
oxford_001895,12
oxford_001831,12
oxford_002202,12
oxford_001641,12
oxford_001937,12
oxford_002652,12
oxford_001521,12
oxford_000011,12
oxford_003027,12
oxford_001829,12
oxford_001491,12
oxford_000766,12
oxford_000965,12
oxford_000490,12
oxford_001066,12
oxford_001654,12
oxford_003047,12
oxford_000493,12
oxford_001584,12
oxford_002891,12
oxford_000569,12
oxford_000699,12
oxford_002131,12
oxford_000726,12
oxford_001658,12
oxford_003530,12
oxford_000320,12
oxford_002055,12
oxford_000610,12
oxford_003432,12
oxford_003335,12
oxford_001474,12
oxford_001636,12
oxford_000588,12
oxford_000768,12
oxford_000522,12
oxford_003453,12
oxford_000184,12
oxford_000563,12
oxford_003290,12
oxford_000962,12
oxford_002135,12
oxford_003278,12
oxford_002370,12
oxford_003345,12
oxford_000316,12
oxford_001726,12
oxford_000046,12
oxford_001920,12
oxford_003454,12
oxford_001120,12
oxford_000133,12
oxford_003291,12
oxford_001911,12
oxford_002313,12
oxford_002862,12
oxford_000169,12
oxford_002217,12
oxford_002734,12
oxford_002518,12
oxford_003093,12
oxford_001167,12
oxford_001278,12
oxford_000351,12
oxford_002344,12
oxford_001405,12
oxford_002925,12
oxford_002047,12
oxford_003189,12
oxford_003009,12
oxford_002146,12
oxford_000289,12
oxford_000061,12
oxford_002051,12
oxford_003357,12
oxford_002564,12
oxford_002054,12
oxford_003113,12
oxford_000708,12
oxford_002133,12
oxford_001321,12
oxford_001220,12
oxford_001720,12
oxford_000750,12
oxford_000339,12
oxford_001029,12
oxford_003182,12
oxford_000318,12
oxford_001144,12
oxford_001796,12
oxford_002457,12
oxford_003498,12
oxford_000335,12
oxford_002726,12
oxford_003329,12
oxford_001764,12
oxford_002508,12
oxford_000100,12
oxford_000676,12
oxford_002378,12
oxford_002914,12
oxford_000502,12
oxford_000902,12
oxford_000527,12
oxford_003184,12
oxford_003098,12
oxford_003410,12
oxford_002351,12
oxford_002834,12
oxford_000246,12
oxford_001348,12
oxford_000130,12
oxford_001060,12
oxford_000423,12
oxford_001998,12
oxford_001159,12
oxford_002190,12
oxford_003332,12
oxford_002646,12
oxford_002866,12
oxford_000975,12
oxford_003313,12
oxford_000008,12
oxford_001243,12
oxford_003647,12
oxford_000821,12
oxford_003590,12
oxford_001867,12
oxford_001112,12
oxford_003518,12
oxford_001634,12
oxford_000313,12
oxford_002881,12
oxford_000909,12
oxford_002673,12
oxford_002902,12
oxford_000259,12
oxford_002908,12
oxford_001517,12
oxford_002972,12
oxford_000890,12
oxford_001328,12
oxford_003110,12
oxford_003099,12
oxford_001667,12
oxford_002843,12
oxford_002817,12
oxford_000421,12
oxford_000524,12
oxford_001034,12
oxford_003388,12
oxford_002871,12
oxford_000082,12
oxford_002345,12
oxford_003555,12
oxford_003307,12
oxford_003292,12
oxford_003249,12
oxford_002090,12
oxford_001106,12
oxford_002308,12
oxford_000992,12
oxford_002261,12
oxford_001851,12
oxford_002104,12
oxford_000399,12
oxford_000384,12
oxford_003193,12
oxford_000099,12
oxford_001070,12
oxford_002056,12
oxford_000396,12
oxford_003539,12
oxford_001068,12
oxford_003072,12
oxford_001587,12
oxford_000878,12
oxford_001994,12
oxford_000029,12
oxford_002839,12
oxford_000006,12
oxford_003368,12
oxford_001242,12
oxford_002713,12
oxford_001479,12
oxford_000556,12
oxford_003407,12
oxford_000015,12
oxford_001541,12
oxford_000916,12
oxford_000114,12
oxford_000413,12
oxford_003177,12
oxford_001892,12
oxford_001780,12
oxford_002521,12
oxford_001955,12
oxford_001121,12
oxford_002552,12
oxford_003383,12
oxford_003251,12
oxford_002984,12
oxford_001885,12
oxford_002266,12
oxford_002912,12
oxford_002059,12
oxford_000456,12
oxford_003020,12
oxford_001906,12
oxford_000458,12
oxford_003328,12
oxford_003352,12
oxford_003359,12
oxford_001721,12
oxford_002089,12
oxford_003074,12
oxford_002397,12
oxford_003010,12
oxford_003564,12
oxford_002236,12
oxford_000519,12
oxford_000546,12
oxford_000341,12
oxford_001963,12
oxford_003137,12
oxford_002085,12
oxford_001393,12
oxford_002006,12
oxford_002319,12
oxford_000906,12
oxford_003129,12
oxford_002841,12
oxford_001898,12
oxford_001402,12
oxford_000007,12
oxford_001007,12
oxford_003310,12
oxford_003046,12
oxford_001749,12
oxford_000051,12
oxford_003261,12
oxford_003002,12
oxford_003011,12
oxford_002276,12
oxford_003554,12
oxford_003014,12
oxford_000567,12
oxford_000435,12
oxford_001924,12
oxford_000277,12
oxford_002678,12
oxford_001452,12
oxford_001893,12
oxford_000137,12
oxford_000177,12
oxford_003178,12
oxford_001473,12
oxford_002428,12
oxford_001127,12
oxford_003225,12
oxford_003145,12
oxford_001530,12
oxford_003035,12
oxford_000317,12
oxford_002714,12
oxford_003386,12
oxford_000142,12
oxford_000783,12
oxford_002976,12
oxford_001777,12
oxford_002161,12
oxford_002424,12
oxford_001928,12
oxford_000882,12
oxford_001693,12
oxford_002464,12
oxford_001505,12
oxford_001802,12
oxford_000071,12
oxford_000584,12
oxford_002352,12
oxford_000908,12
oxford_000620,12
oxford_001732,12
oxford_003169,12
oxford_002312,12
oxford_003642,12
oxford_001927,12
oxford_000562,12
oxford_002703,12
oxford_003187,12
oxford_003111,12
oxford_001359,12
oxford_003149,12
oxford_000762,12
oxford_002279,12
oxford_002960,12
oxford_002328,12
oxford_000531,12
oxford_001437,12
oxford_001650,12
oxford_003252,12
oxford_003390,12
oxford_003235,12
oxford_000736,12
oxford_002403,12
oxford_000030,12
oxford_001753,12
oxford_002711,12
oxford_000494,12
oxford_003132,12
oxford_003496,12
oxford_002335,12
oxford_001441,12
oxford_002863,12
oxford_001104,12
oxford_000188,12
oxford_001044,12
oxford_000763,12
oxford_002241,12
oxford_003029,12
oxford_001506,12
oxford_003538,12
oxford_000917,12
oxford_003656,12
oxford_000174,12
oxford_001123,12
oxford_000166,12
oxford_001072,12
oxford_003528,12
oxford_002576,12
oxford_003143,12
oxford_000871,12
oxford_001535,12
oxford_003355,12
oxford_001708,12
oxford_000974,12
oxford_001750,12
oxford_000712,12
pitt_rivers_000013,13
pitt_rivers_000046,13
pitt_rivers_000007,13
pitt_rivers_000040,13
pitt_rivers_000000,13
pitt_rivers_000073,13
pitt_rivers_000195,13
pitt_rivers_000071,13
pitt_rivers_000065,13
pitt_rivers_000166,13
pitt_rivers_000118,13
pitt_rivers_000011,13
pitt_rivers_000072,13
pitt_rivers_000142,13
pitt_rivers_000174,13
pitt_rivers_000012,13
pitt_rivers_000086,13
pitt_rivers_000138,13
pitt_rivers_000030,13
pitt_rivers_000078,13
pitt_rivers_000146,13
pitt_rivers_000127,13
pitt_rivers_000004,13
pitt_rivers_000132,13
pitt_rivers_000038,13
pitt_rivers_000196,13
pitt_rivers_000115,13
pitt_rivers_000006,13
pitt_rivers_000198,13
pitt_rivers_000112,13
pitt_rivers_000133,13
pitt_rivers_000045,13
pitt_rivers_000131,13
pitt_rivers_000010,13
pitt_rivers_000062,13
pitt_rivers_000031,13
pitt_rivers_000103,13
pitt_rivers_000137,13
pitt_rivers_000144,13
pitt_rivers_000197,13
pitt_rivers_000163,13
pitt_rivers_000101,13
pitt_rivers_000064,13
pitt_rivers_000063,13
pitt_rivers_000087,13
pitt_rivers_000139,13
pitt_rivers_000008,13
pitt_rivers_000056,13
pitt_rivers_000032,13
pitt_rivers_000124,13
pitt_rivers_000129,13
pitt_rivers_000036,13
pitt_rivers_000117,13
pitt_rivers_000059,13
pitt_rivers_000096,13
pitt_rivers_000176,13
pitt_rivers_000055,13
pitt_rivers_000123,13
pitt_rivers_000041,13
pitt_rivers_000153,13
pitt_rivers_000189,13
pitt_rivers_000102,13
pitt_rivers_000016,13
pitt_rivers_000119,13
pitt_rivers_000136,13
pitt_rivers_000014,13
pitt_rivers_000027,13
pitt_rivers_000057,13
pitt_rivers_000076,13
pitt_rivers_000135,13
pitt_rivers_000075,13
pitt_rivers_000172,13
pitt_rivers_000043,13
pitt_rivers_000067,13
pitt_rivers_000194,13
pitt_rivers_000113,13
pitt_rivers_000037,13
pitt_rivers_000074,13
pitt_rivers_000157,13
pitt_rivers_000077,13
pitt_rivers_000149,13
pitt_rivers_000035,13
pitt_rivers_000122,13
pitt_rivers_000009,13
pitt_rivers_000134,13
pitt_rivers_000033,13
pitt_rivers_000017,13
pitt_rivers_000199,13
pitt_rivers_000120,13
pitt_rivers_000128,13
pitt_rivers_000143,13
pitt_rivers_000126,13
pitt_rivers_000148,13
pitt_rivers_000002,13
pitt_rivers_000060,13
pitt_rivers_000018,13
pitt_rivers_000028,13
pitt_rivers_000015,13
pitt_rivers_000058,13
pitt_rivers_000105,13
pitt_rivers_000042,13
pitt_rivers_000190,13
pitt_rivers_000005,13
pitt_rivers_000001,13
pitt_rivers_000141,13
pitt_rivers_000164,13
pitt_rivers_000044,13
pitt_rivers_000140,13
radcliffe_camera_000530,14
radcliffe_camera_000249,14
